user_id,home_location,preferred_payment_type,average_transaction_amount,transaction_amount_std_dev,favorite_merchants,active_start_hour,active_end_hour,known_devices,travel_frequency,risk_tolerance
U00185,Pune,Wallet,610.08,225.39,Netflix|Groww|BigBasket|Hotstar|Ola,7,20,D00185-A|D00185-B,0.17,Medium
U00186,Mumbai,NetBanking,1868.5,487.3,Groww|Ola|Starbucks|Paytm|PhonePe,7,23,D00186-A|D00186-B,0.09,High
U00187,Chennai,Card,3633.15,2276.05,Groww|IRCTC|Myntra|Paytm|MakeMyTrip,6,23,D00187-A|D00187-B,0.17,Medium
U00188,Hyderabad,Card,4812.9,3128.47,Zomato|Uber|MakeMyTrip|Ola|McDonalds,10,21,D00188-A|D00188-B,0.15,Medium
U00189,Kolkata,UPI,4181.03,2887.03,Spotify|BigBasket|Netflix|Uber|Groww,6,22,D00189-A|D00189-B,0.23,Medium
U00190,Bangalore,UPI,4869.48,1185.6,Starbucks|Flipkart|BigBasket|PhonePe|Spotify,9,19,D00190-A|D00190-B,0.2,Medium
U00191,Mumbai,NetBanking,597.0,201.12,Zerodha|BigBasket|McDonalds|Netflix|Spotify,10,23,D00191-A|D00191-B,0.04,Medium
U00192,Mumbai,Card,1773.21,614.68,Zomato|BookMyShow|Amazon|IRCTC|McDonalds,10,21,D00192-A|D00192-B,0.23,Low
U00193,Delhi,NetBanking,1835.04,906.0,Spotify|Starbucks|BookMyShow|Myntra|Netflix,7,23,D00193-A|D00193-B,0.19,Medium
U00194,Kolkata,Card,4953.5,2605.47,Hotstar|Netflix|Amazon|IRCTC|McDonalds,6,21,D00194-A|D00194-B,0.11,High
U00195,Kolkata,Card,3600.03,2155.56,PhonePe|Netflix|MakeMyTrip|IRCTC|Zerodha,11,19,D00195-A|D00195-B,0.08,Low
U00196,Chennai,NetBanking,1551.73,681.54,BigBasket|McDonalds|Paytm|BookMyShow|Swiggy,7,21,D00196-A|D00196-B,0.1,Medium
U00197,Bangalore,UPI,4575.0,2961.72,Groww|Zomato|Myntra|Amazon|PhonePe,7,22,D00197-A|D00197-B,0.2,Medium
U00198,Delhi,Card,1436.36,853.53,Ola|Groww|Uber|PhonePe|Flipkart,11,23,D00198-A|D00198-B,0.24,High
U00199,Bangalore,Card,2878.54,952.27,IRCTC|Groww|Uber|Flipkart|Zerodha,7,23,D00199-A|D00199-B,0.06,High
U00200,Hyderabad,Card,4050.42,2746.44,McDonalds|Zomato|Myntra|Netflix|Ola,7,20,D00200-A|D00200-B,0.04,Medium
U00201,Mumbai,NetBanking,1796.82,1014.45,McDonalds|Starbucks|Uber|BigBasket|Paytm,6,23,D00201-A|D00201-B,0.07,Low
U00202,Pune,Wallet,2796.82,720.96,Starbucks|Groww|Netflix|McDonalds|Zomato,8,21,D00202-A|D00202-B,0.17,High
U00203,Chennai,UPI,1171.55,530.89,Groww|BigBasket|BookMyShow|Amazon|Hotstar,7,20,D00203-A|D00203-B,0.09,Low
U00204,Pune,UPI,3535.42,1986.31,Zerodha|BookMyShow|MakeMyTrip|Myntra|Flipkart,7,21,D00204-A|D00204-B,0.23,High
U00205,Kolkata,UPI,828.34,356.7,Hotstar|Amazon|Netflix|BookMyShow|Spotify,6,23,D00205-A|D00205-B,0.24,High
U00206,Delhi,UPI,4574.83,3036.35,Flipkart|Spotify|Zerodha|Zomato|Ola,11,20,D00206-A|D00206-B,0.19,High
U00207,Pune,Card,3270.24,1509.5,Groww|Zomato|Paytm|Flipkart|Ola,11,19,D00207-A|D00207-B,0.19,Low
U00208,Ahmedabad,Card,1685.6,883.54,Amazon|Groww|Flipkart|McDonalds|BookMyShow,10,21,D00208-A|D00208-B,0.05,High
U00209,Delhi,UPI,4936.62,2997.18,Myntra|Ola|Paytm|Uber|Zerodha,10,22,D00209-A|D00209-B,0.18,Medium
U00210,Kolkata,Card,757.26,386.57,Starbucks|Paytm|BigBasket|IRCTC|Swiggy,6,20,D00210-A|D00210-B,0.14,Low
U00211,Bangalore,Card,4244.15,2318.5,Swiggy|Groww|MakeMyTrip|Starbucks|Flipkart,9,21,D00211-A|D00211-B,0.07,Low
U00212,Chennai,Card,1433.97,629.41,Flipkart|Hotstar|Zerodha|MakeMyTrip|Uber,7,20,D00212-A|D00212-B,0.03,Medium
U00213,Chennai,NetBanking,4753.56,2341.32,McDonalds|Flipkart|Starbucks|Ola|Zomato,11,23,D00213-A|D00213-B,0.14,Low
U00214,Chennai,UPI,3854.63,2106.72,MakeMyTrip|IRCTC|Uber|PhonePe|Spotify,10,21,D00214-A|D00214-B,0.22,High
U00215,Pune,NetBanking,3742.75,1751.08,Zerodha|Ola|Netflix|Swiggy|McDonalds,6,23,D00215-A|D00215-B,0.19,High
U00216,Pune,NetBanking,703.42,421.15,Spotify|McDonalds|MakeMyTrip|Uber|IRCTC,11,22,D00216-A|D00216-B,0.12,Low
U00217,Delhi,Card,2930.35,1676.13,Zerodha|Myntra|Starbucks|Swiggy|BookMyShow,11,22,D00217-A|D00217-B,0.05,Low
U00218,Chennai,Card,545.03,325.19,Myntra|Flipkart|Spotify|Uber|McDonalds,11,22,D00218-A|D00218-B,0.22,Low
U00219,Pune,Card,4314.84,1787.17,BigBasket|Zerodha|Amazon|Ola|Myntra,11,21,D00219-A|D00219-B,0.07,Low
U00220,Hyderabad,UPI,1637.22,337.04,Swiggy|MakeMyTrip|BigBasket|IRCTC|Zomato,10,19,D00220-A|D00220-B,0.13,Medium
U00221,Delhi,NetBanking,1263.91,581.84,BigBasket|McDonalds|Flipkart|Swiggy|IRCTC,9,19,D00221-A|D00221-B,0.16,Medium
U00222,Mumbai,Wallet,2002.27,1061.4,IRCTC|Amazon|PhonePe|Groww|Paytm,8,20,D00222-A|D00222-B,0.03,High
U00223,Bangalore,NetBanking,3065.79,627.63,Starbucks|BigBasket|Hotstar|PhonePe|Zomato,9,19,D00223-A|D00223-B,0.24,Low
U00224,Chennai,UPI,4751.28,2972.38,Paytm|PhonePe|Flipkart|Uber|Starbucks,9,19,D00224-A|D00224-B,0.19,Low
U00225,Ahmedabad,Card,1285.14,398.29,BookMyShow|Netflix|McDonalds|IRCTC|Ola,6,22,D00225-A|D00225-B,0.12,Low
U00226,Mumbai,UPI,3362.11,1148.65,BigBasket|BookMyShow|Swiggy|McDonalds|Ola,9,20,D00226-A|D00226-B,0.16,Low
U00227,Hyderabad,Card,2061.68,805.31,Ola|Spotify|MakeMyTrip|BookMyShow|Starbucks,8,22,D00227-A|D00227-B,0.19,High
U00228,Hyderabad,Card,1923.25,657.62,Hotstar|McDonalds|Zomato|BigBasket|Myntra,8,20,D00228-A|D00228-B,0.09,Low
U00229,Delhi,NetBanking,3136.29,1081.71,McDonalds|Swiggy|IRCTC|Paytm|PhonePe,8,22,D00229-A|D00229-B,0.03,Medium
U00230,Pune,Wallet,2214.23,800.58,Spotify|Starbucks|Hotstar|IRCTC|Swiggy,8,23,D00230-A|D00230-B,0.22,High
U00231,Ahmedabad,NetBanking,2855.63,677.16,Flipkart|Swiggy|MakeMyTrip|Ola|BigBasket,11,20,D00231-A|D00231-B,0.21,Low
U00232,Pune,NetBanking,2831.98,973.32,Hotstar|McDonalds|Swiggy|Myntra|Uber,6,19,D00232-A|D00232-B,0.24,Low
U00233,Delhi,UPI,3575.59,1681.48,BigBasket|Paytm|Hotstar|MakeMyTrip|Amazon,10,19,D00233-A|D00233-B,0.11,Medium
U00234,Chennai,UPI,2818.38,1615.23,Zerodha|Paytm|BigBasket|MakeMyTrip|IRCTC,10,21,D00234-A|D00234-B,0.06,Low
U00235,Bangalore,Wallet,4343.01,1844.23,Myntra|BookMyShow|Ola|MakeMyTrip|Flipkart,9,23,D00235-A|D00235-B,0.07,Low
U00236,Chennai,Wallet,1669.62,859.98,Hotstar|Swiggy|Amazon|Uber|Spotify,8,22,D00236-A|D00236-B,0.16,Medium
U00237,Bangalore,NetBanking,2828.51,1574.48,PhonePe|Starbucks|McDonalds|Hotstar|IRCTC,9,21,D00237-A|D00237-B,0.07,Low
U00238,Kolkata,Wallet,2021.97,916.69,Zomato|Myntra|Amazon|Paytm|Spotify,9,23,D00238-A|D00238-B,0.18,Medium
U00239,Chennai,Card,4734.48,1836.38,Netflix|IRCTC|Hotstar|MakeMyTrip|Amazon,6,21,D00239-A|D00239-B,0.1,Low
U00240,Mumbai,Wallet,2408.37,536.34,Spotify|BookMyShow|BigBasket|Myntra|McDonalds,6,22,D00240-A|D00240-B,0.03,Low
U00241,Hyderabad,Card,3337.51,1746.44,MakeMyTrip|Uber|IRCTC|Ola|McDonalds,9,20,D00241-A|D00241-B,0.2,Low
U00242,Delhi,Wallet,409.86,245.69,IRCTC|Zerodha|Starbucks|Groww|PhonePe,9,20,D00242-A|D00242-B,0.22,Medium
U00243,Delhi,UPI,2572.87,1721.43,Zomato|Ola|Netflix|MakeMyTrip|Myntra,10,21,D00243-A|D00243-B,0.21,Medium
U00244,Chennai,NetBanking,1104.09,473.73,Zerodha|Hotstar|Ola|Uber|MakeMyTrip,8,19,D00244-A|D00244-B,0.09,Low
U00245,Hyderabad,NetBanking,1183.8,451.15,Flipkart|Ola|Starbucks|Spotify|PhonePe,8,22,D00245-A|D00245-B,0.1,High
U00246,Delhi,Wallet,3686.38,1364.8,BookMyShow|Myntra|IRCTC|Starbucks|Flipkart,9,21,D00246-A|D00246-B,0.23,Medium
U00247,Kolkata,NetBanking,4407.08,2437.27,MakeMyTrip|Zerodha|Flipkart|Netflix|Amazon,6,20,D00247-A|D00247-B,0.14,Medium
U00248,Mumbai,Card,4487.15,931.79,MakeMyTrip|Uber|Groww|IRCTC|Flipkart,10,22,D00248-A|D00248-B,0.05,High
U00249,Ahmedabad,UPI,644.81,449.99,Swiggy|Zerodha|Groww|Flipkart|Uber,10,22,D00249-A|D00249-B,0.05,High
U00250,Delhi,UPI,1281.3,819.54,Uber|Hotstar|Netflix|BigBasket|IRCTC,7,20,D00250-A|D00250-B,0.04,Medium
U00251,Mumbai,NetBanking,1225.05,363.68,PhonePe|Netflix|Groww|Zomato|IRCTC,6,20,D00251-A|D00251-B,0.05,Medium
U00252,Mumbai,Wallet,2637.86,1280.06,Starbucks|Netflix|Zerodha|McDonalds|BookMyShow,7,22,D00252-A|D00252-B,0.04,High
U00253,Hyderabad,NetBanking,2358.91,875.59,Zerodha|Flipkart|BookMyShow|BigBasket|McDonalds,11,22,D00253-A|D00253-B,0.24,High
U00254,Ahmedabad,Wallet,650.86,221.56,Uber|Zomato|Ola|Netflix|Flipkart,8,19,D00254-A|D00254-B,0.06,Medium
U00255,Delhi,UPI,3032.97,1413.83,McDonalds|Starbucks|Spotify|IRCTC|Zerodha,6,22,D00255-A|D00255-B,0.08,High
U00256,Hyderabad,Card,2294.3,1458.73,Amazon|Groww|Zerodha|McDonalds|PhonePe,9,22,D00256-A|D00256-B,0.25,Medium
U00257,Pune,NetBanking,1957.16,403.24,Hotstar|Starbucks|Swiggy|Spotify|Zomato,8,22,D00257-A|D00257-B,0.06,Medium
U00258,Chennai,UPI,2958.11,1703.25,Flipkart|Spotify|BigBasket|McDonalds|Groww,9,22,D00258-A|D00258-B,0.08,Low
U00259,Chennai,NetBanking,2059.7,891.64,Groww|BigBasket|Myntra|McDonalds|Netflix,6,19,D00259-A|D00259-B,0.15,Low
U00260,Chennai,Wallet,745.52,171.88,Starbucks|Flipkart|Zerodha|PhonePe|Paytm,9,19,D00260-A|D00260-B,0.18,Medium
U00261,Hyderabad,Card,2473.76,895.11,Spotify|PhonePe|Zerodha|Zomato|MakeMyTrip,11,19,D00261-A|D00261-B,0.22,High
U00262,Mumbai,NetBanking,1676.27,567.46,Myntra|Starbucks|Groww|Zerodha|Paytm,11,19,D00262-A|D00262-B,0.11,Medium
U00263,Bangalore,Wallet,401.7,214.29,PhonePe|Netflix|Hotstar|BigBasket|Groww,7,20,D00263-A|D00263-B,0.09,Low
U00264,Hyderabad,Wallet,4252.42,1297.66,BookMyShow|Netflix|Ola|Zomato|Zerodha,8,20,D00264-A|D00264-B,0.1,Medium
U00265,Mumbai,Card,4974.21,3413.7,BigBasket|BookMyShow|Ola|Zomato|Paytm,11,23,D00265-A|D00265-B,0.12,Medium
U00266,Ahmedabad,Wallet,4134.25,2234.56,PhonePe|Hotstar|BookMyShow|Zerodha|MakeMyTrip,7,23,D00266-A|D00266-B,0.21,Low
U00267,Kolkata,Wallet,1969.3,892.33,BookMyShow|Amazon|Spotify|Zomato|Myntra,7,19,D00267-A|D00267-B,0.23,High
U00268,Chennai,Wallet,2421.14,627.38,Starbucks|Ola|IRCTC|MakeMyTrip|McDonalds,7,23,D00268-A|D00268-B,0.23,Medium
U00269,Chennai,Wallet,3404.3,788.31,Zerodha|BigBasket|Amazon|Paytm|Zomato,7,22,D00269-A|D00269-B,0.13,Medium
U00270,Hyderabad,UPI,1886.22,637.44,Spotify|McDonalds|Zomato|Hotstar|Amazon,8,23,D00270-A|D00270-B,0.16,Low
U00271,Mumbai,UPI,4074.57,2334.32,Groww|Spotify|Starbucks|IRCTC|Zerodha,9,19,D00271-A|D00271-B,0.15,High
U00272,Delhi,Wallet,483.63,321.39,Uber|McDonalds|Zerodha|PhonePe|Myntra,10,21,D00272-A|D00272-B,0.06,Medium
U00273,Hyderabad,UPI,1712.25,663.84,Netflix|Hotstar|Amazon|Uber|McDonalds,7,20,D00273-A|D00273-B,0.05,Low
U00274,Chennai,Card,4523.62,1464.35,Starbucks|Ola|McDonalds|Hotstar|IRCTC,8,22,D00274-A|D00274-B,0.06,Medium
U00275,Pune,NetBanking,1238.21,820.6,Uber|Starbucks|Ola|IRCTC|Groww,9,19,D00275-A|D00275-B,0.2,Medium
U00276,Kolkata,Card,1101.66,287.85,Ola|Uber|Zomato|IRCTC|Hotstar,7,19,D00276-A|D00276-B,0.1,Medium
U00277,Hyderabad,NetBanking,1914.38,1007.25,Ola|Zerodha|Uber|BigBasket|Zomato,9,23,D00277-A|D00277-B,0.08,High
U00278,Bangalore,UPI,1268.88,402.53,Zomato|Ola|Zerodha|Spotify|BigBasket,6,21,D00278-A|D00278-B,0.05,Low
U00279,Ahmedabad,Wallet,3016.42,984.88,BookMyShow|MakeMyTrip|Spotify|Hotstar|IRCTC,6,20,D00279-A|D00279-B,0.11,High
U00280,Bangalore,NetBanking,4986.1,1592.8,IRCTC|Myntra|Swiggy|Zomato|PhonePe,7,22,D00280-A|D00280-B,0.15,Low
U00281,Bangalore,Card,480.28,97.31,Amazon|Zomato|IRCTC|Groww|MakeMyTrip,9,19,D00281-A|D00281-B,0.07,Medium
U00282,Chennai,Card,2750.07,1893.03,Groww|Netflix|Hotstar|Starbucks|Amazon,8,21,D00282-A|D00282-B,0.12,Medium
U00283,Chennai,Card,2498.23,1325.55,MakeMyTrip|PhonePe|Ola|McDonalds|Swiggy,6,19,D00283-A|D00283-B,0.1,Medium
U00284,Mumbai,UPI,3952.59,2030.93,Amazon|Netflix|Zerodha|Ola|Zomato,10,21,D00284-A|D00284-B,0.16,Low
U00285,Bangalore,Wallet,4141.4,927.76,Amazon|Ola|MakeMyTrip|BigBasket|Starbucks,7,19,D00285-A|D00285-B,0.21,High
U00286,Mumbai,Card,4622.71,2754.93,Hotstar|Zomato|Spotify|Uber|Groww,6,23,D00286-A|D00286-B,0.15,High
U00287,Pune,Card,326.48,72.62,Uber|Swiggy|McDonalds|Zerodha|Starbucks,8,21,D00287-A|D00287-B,0.21,Low
U00288,Mumbai,Card,3019.0,694.55,McDonalds|BookMyShow|Netflix|Hotstar|Groww,9,19,D00288-A|D00288-B,0.16,High
U00289,Pune,NetBanking,4366.87,2660.2,PhonePe|Hotstar|BookMyShow|McDonalds|Spotify,7,20,D00289-A|D00289-B,0.02,High
U00290,Kolkata,UPI,301.71,124.65,BookMyShow|Netflix|Uber|BigBasket|Myntra,10,19,D00290-A|D00290-B,0.17,Medium
U00291,Chennai,UPI,2022.35,707.01,Myntra|MakeMyTrip|BigBasket|BookMyShow|Ola,7,23,D00291-A|D00291-B,0.24,Low
U00292,Kolkata,Card,1442.06,960.37,Myntra|Swiggy|PhonePe|IRCTC|Paytm,7,19,D00292-A|D00292-B,0.03,High
U00293,Bangalore,NetBanking,2441.9,1407.63,IRCTC|Spotify|MakeMyTrip|Amazon|Paytm,8,20,D00293-A|D00293-B,0.19,Low
U00294,Chennai,UPI,567.79,204.59,Zerodha|Spotify|Amazon|Uber|Zomato,9,23,D00294-A|D00294-B,0.15,Low
U00295,Hyderabad,UPI,3145.95,2109.15,MakeMyTrip|Ola|BigBasket|Groww|PhonePe,7,21,D00295-A|D00295-B,0.03,High
U00296,Ahmedabad,NetBanking,2001.1,465.98,Amazon|Spotify|MakeMyTrip|BookMyShow|PhonePe,6,19,D00296-A|D00296-B,0.21,Low
U00297,Pune,Card,4698.11,3227.62,Flipkart|Ola|Starbucks|Zomato|BigBasket,7,21,D00297-A|D00297-B,0.24,Low
U00298,Delhi,NetBanking,1107.18,421.11,Uber|Hotstar|McDonalds|Myntra|Ola,11,23,D00298-A|D00298-B,0.13,High
U00299,Delhi,Wallet,4048.15,2465.97,Ola|Zerodha|Flipkart|Groww|Zomato,6,20,D00299-A|D00299-B,0.14,High
U00300,Bangalore,Card,4262.77,1883.02,Uber|MakeMyTrip|Hotstar|Paytm|Groww,6,23,D00300-A|D00300-B,0.21,Low
U00301,Chennai,Card,581.24,171.07,Swiggy|PhonePe|Netflix|BookMyShow|McDonalds,7,19,D00301-A|D00301-B,0.05,Medium
U00302,Kolkata,Card,1129.33,714.03,BigBasket|Swiggy|Spotify|Amazon|Netflix,11,23,D00302-A|D00302-B,0.09,High
U00303,Delhi,Card,1607.99,861.84,Spotify|Swiggy|Amazon|BigBasket|Paytm,7,22,D00303-A|D00303-B,0.04,Low
U00304,Delhi,Card,1566.1,779.21,Starbucks|Uber|MakeMyTrip|Zerodha|Zomato,6,22,D00304-A|D00304-B,0.21,Low
U00305,Ahmedabad,NetBanking,3157.32,1221.17,PhonePe|Spotify|Paytm|Zomato|Uber,8,23,D00305-A|D00305-B,0.1,Low
U00306,Chennai,NetBanking,3491.97,848.35,Zerodha|Spotify|Paytm|MakeMyTrip|Uber,6,23,D00306-A|D00306-B,0.03,Low
U00307,Chennai,Wallet,3730.02,2388.07,Starbucks|MakeMyTrip|Zomato|BookMyShow|Groww,10,19,D00307-A|D00307-B,0.21,High
U00308,Chennai,Wallet,3305.97,1925.0,Paytm|BigBasket|Spotify|Amazon|Myntra,6,23,D00308-A|D00308-B,0.1,High
U00309,Kolkata,NetBanking,4436.74,916.88,BookMyShow|Amazon|Myntra|Groww|Hotstar,10,21,D00309-A|D00309-B,0.12,Medium
U00310,Mumbai,Wallet,2029.57,538.54,Swiggy|Amazon|MakeMyTrip|Netflix|Zerodha,7,22,D00310-A|D00310-B,0.12,Medium
U00311,Delhi,UPI,3682.0,1491.81,Starbucks|Zerodha|BookMyShow|Uber|Groww,10,23,D00311-A|D00311-B,0.04,Medium
U00312,Bangalore,Card,400.8,172.38,Flipkart|Groww|Zerodha|Uber|Swiggy,11,21,D00312-A|D00312-B,0.04,High
U00313,Ahmedabad,NetBanking,3004.35,1871.17,BigBasket|Zomato|BookMyShow|Zerodha|Amazon,9,22,D00313-A|D00313-B,0.12,High
U00314,Chennai,Wallet,2560.7,1786.18,Amazon|BigBasket|Zerodha|Ola|Myntra,7,21,D00314-A|D00314-B,0.16,Low
U00315,Mumbai,UPI,2659.63,1577.71,Hotstar|Myntra|Zerodha|Groww|Ola,6,21,D00315-A|D00315-B,0.23,Low
U00316,Chennai,Wallet,2792.13,1587.61,BigBasket|Paytm|Starbucks|PhonePe|Flipkart,11,20,D00316-A|D00316-B,0.17,Medium
U00317,Chennai,Card,531.18,182.63,Myntra|Groww|Paytm|McDonalds|Hotstar,11,21,D00317-A|D00317-B,0.17,High
U00318,Pune,Card,4215.64,2441.42,BigBasket|IRCTC|Groww|Ola|Flipkart,11,22,D00318-A|D00318-B,0.03,Low
U00319,Chennai,NetBanking,1459.59,627.89,Spotify|Paytm|BookMyShow|Starbucks|Swiggy,10,21,D00319-A|D00319-B,0.04,High
U00320,Kolkata,Wallet,4648.0,1155.79,Flipkart|Paytm|IRCTC|McDonalds|Ola,8,23,D00320-A|D00320-B,0.03,Low
U00321,Kolkata,Card,3869.75,879.73,Hotstar|PhonePe|IRCTC|Spotify|BookMyShow,10,23,D00321-A|D00321-B,0.14,High
U00322,Ahmedabad,UPI,2337.13,834.24,Starbucks|Flipkart|PhonePe|Netflix|Zerodha,11,22,D00322-A|D00322-B,0.21,Low
U00323,Bangalore,Wallet,1929.73,667.76,McDonalds|Myntra|IRCTC|BigBasket|Ola,11,22,D00323-A|D00323-B,0.03,High
U00324,Mumbai,UPI,906.19,200.86,Myntra|Paytm|Zomato|Flipkart|MakeMyTrip,9,20,D00324-A|D00324-B,0.15,Medium
U00325,Mumbai,NetBanking,2333.29,1381.91,Zerodha|Spotify|Groww|Hotstar|Flipkart,9,20,D00325-A|D00325-B,0.11,Low
U00326,Ahmedabad,Wallet,807.39,410.15,BookMyShow|Netflix|Spotify|Hotstar|Swiggy,10,21,D00326-A|D00326-B,0.04,Medium
U00327,Pune,Card,1885.58,1313.09,Netflix|McDonalds|Uber|Spotify|IRCTC,8,23,D00327-A|D00327-B,0.13,Medium
U00328,Ahmedabad,Wallet,3650.28,2057.19,Uber|Hotstar|BigBasket|Ola|Groww,8,21,D00328-A|D00328-B,0.25,High
U00329,Pune,NetBanking,2338.01,1621.17,Groww|PhonePe|IRCTC|Zerodha|Flipkart,8,19,D00329-A|D00329-B,0.04,Medium
U00330,Mumbai,NetBanking,3822.37,1112.79,BigBasket|Paytm|Zomato|Spotify|MakeMyTrip,11,20,D00330-A|D00330-B,0.15,High
U00331,Kolkata,Card,3800.12,1954.43,Uber|Groww|Netflix|PhonePe|Ola,11,21,D00331-A|D00331-B,0.11,Low
U00332,Delhi,Card,1607.84,876.5,Ola|McDonalds|MakeMyTrip|Spotify|Uber,7,20,D00332-A|D00332-B,0.1,High
U00333,Ahmedabad,Wallet,4826.11,2846.52,Amazon|Paytm|BookMyShow|Flipkart|PhonePe,7,23,D00333-A|D00333-B,0.19,Low
U00334,Kolkata,NetBanking,1020.13,226.63,Uber|Amazon|Groww|Zerodha|Zomato,10,21,D00334-A|D00334-B,0.24,Low
U00335,Mumbai,Card,1107.06,704.04,Hotstar|Myntra|Zomato|BigBasket|Groww,9,20,D00335-A|D00335-B,0.11,Medium
U00336,Kolkata,NetBanking,3336.13,788.61,PhonePe|MakeMyTrip|Swiggy|BookMyShow|Zerodha,11,21,D00336-A|D00336-B,0.16,Medium
U00337,Bangalore,Wallet,4774.35,2089.6,Zomato|Zerodha|Ola|IRCTC|PhonePe,11,20,D00337-A|D00337-B,0.14,Low
U00338,Delhi,Card,1986.87,1319.95,Myntra|McDonalds|MakeMyTrip|Zerodha|Amazon,9,20,D00338-A|D00338-B,0.05,Medium
U00339,Ahmedabad,Wallet,3735.35,1481.36,PhonePe|Zerodha|Uber|Groww|Swiggy,11,19,D00339-A|D00339-B,0.04,Low
U00340,Pune,UPI,3295.1,1943.19,Myntra|Starbucks|McDonalds|Paytm|Flipkart,9,21,D00340-A|D00340-B,0.25,Medium
U00341,Kolkata,Wallet,1361.15,364.19,BookMyShow|Myntra|IRCTC|Swiggy|BigBasket,6,23,D00341-A|D00341-B,0.1,Low
U00342,Pune,UPI,3079.64,1391.5,MakeMyTrip|Hotstar|Swiggy|BigBasket|Flipkart,8,19,D00342-A|D00342-B,0.24,Low
U00343,Hyderabad,NetBanking,3680.63,1296.89,Swiggy|PhonePe|Uber|Amazon|Groww,9,21,D00343-A|D00343-B,0.03,High
U00344,Delhi,Card,4339.16,2925.12,McDonalds|Paytm|Starbucks|BookMyShow|Hotstar,8,20,D00344-A|D00344-B,0.19,High
U00345,Hyderabad,Wallet,682.96,368.53,Swiggy|IRCTC|Paytm|Zerodha|Netflix,6,22,D00345-A|D00345-B,0.18,High
U00346,Mumbai,Wallet,4154.44,2352.03,McDonalds|Uber|Amazon|MakeMyTrip|BookMyShow,11,23,D00346-A|D00346-B,0.09,Low
U00347,Pune,UPI,3993.19,1305.98,Paytm|Ola|Starbucks|Spotify|Swiggy,8,22,D00347-A|D00347-B,0.17,Medium
U00348,Mumbai,Card,988.02,249.71,McDonalds|Groww|Ola|Hotstar|Zomato,9,23,D00348-A|D00348-B,0.1,High
U00349,Kolkata,UPI,4534.75,1203.49,BookMyShow|Swiggy|Groww|McDonalds|Hotstar,8,20,D00349-A|D00349-B,0.15,Medium
U00350,Mumbai,Card,4181.06,971.16,Zerodha|McDonalds|Myntra|Spotify|Flipkart,6,22,D00350-A|D00350-B,0.18,High
U00351,Mumbai,UPI,3943.34,2080.03,McDonalds|BookMyShow|Netflix|Groww|Spotify,6,19,D00351-A|D00351-B,0.17,Medium
U00352,Pune,Card,4217.81,1349.97,Groww|BookMyShow|BigBasket|Zerodha|MakeMyTrip,11,19,D00352-A|D00352-B,0.1,High
U00353,Hyderabad,Card,4889.87,1590.43,Flipkart|Paytm|Zomato|BigBasket|Netflix,10,19,D00353-A|D00353-B,0.2,High
U00354,Pune,UPI,1896.82,823.52,Ola|Groww|Flipkart|Myntra|Spotify,6,23,D00354-A|D00354-B,0.19,Medium
U00355,Kolkata,Card,1861.31,1272.54,Zerodha|Netflix|Zomato|Groww|Amazon,6,19,D00355-A|D00355-B,0.22,High
U00356,Mumbai,Wallet,3409.26,2141.77,BookMyShow|Zerodha|MakeMyTrip|Groww|Starbucks,8,23,D00356-A|D00356-B,0.05,Medium
U00357,Hyderabad,Wallet,3361.05,917.16,Flipkart|PhonePe|Zerodha|BigBasket|Uber,8,22,D00357-A|D00357-B,0.08,Low
U00358,Ahmedabad,Wallet,3290.7,1409.14,Hotstar|Zerodha|Starbucks|Paytm|Groww,10,19,D00358-A|D00358-B,0.12,Low
U00359,Ahmedabad,UPI,1731.34,554.67,Starbucks|Paytm|IRCTC|Groww|PhonePe,7,21,D00359-A|D00359-B,0.18,Low
U00360,Delhi,NetBanking,2970.99,980.22,Starbucks|Swiggy|BookMyShow|IRCTC|Netflix,7,19,D00360-A|D00360-B,0.15,Medium
U00361,Delhi,Card,1462.74,555.02,McDonalds|Paytm|Netflix|Amazon|Ola,6,23,D00361-A|D00361-B,0.13,High
U00362,Mumbai,Card,1188.72,406.51,Swiggy|Myntra|Ola|PhonePe|Uber,6,20,D00362-A|D00362-B,0.09,Low
U00363,Ahmedabad,NetBanking,3341.55,968.26,Spotify|PhonePe|Flipkart|Amazon|Myntra,6,21,D00363-A|D00363-B,0.22,High
U00364,Ahmedabad,NetBanking,4993.02,2754.33,BigBasket|MakeMyTrip|Starbucks|Spotify|Flipkart,6,23,D00364-A|D00364-B,0.09,High
U00365,Delhi,NetBanking,709.85,314.16,Hotstar|McDonalds|Zomato|Netflix|Flipkart,7,19,D00365-A|D00365-B,0.06,Low
U00366,Hyderabad,NetBanking,3184.18,1530.19,Flipkart|Ola|Swiggy|McDonalds|PhonePe,9,21,D00366-A|D00366-B,0.16,Medium
U00367,Hyderabad,UPI,434.44,131.64,Paytm|Hotstar|Swiggy|IRCTC|Myntra,9,20,D00367-A|D00367-B,0.11,Medium
U00368,Kolkata,NetBanking,2205.13,1460.13,Amazon|Starbucks|Netflix|Paytm|Flipkart,6,22,D00368-A|D00368-B,0.17,Low
U00369,Mumbai,Wallet,4942.08,1473.21,Swiggy|Myntra|BigBasket|BookMyShow|Zerodha,7,21,D00369-A|D00369-B,0.17,Low
U00370,Delhi,Wallet,1744.34,596.4,Starbucks|BigBasket|Swiggy|BookMyShow|Spotify,7,19,D00370-A|D00370-B,0.18,Medium
